Name,Speciality,Degree,Year_of_experience,Location,City,dp_score,npv,consultation_fee
Dr. Anubha Jain Singhal,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",12 Years Experience Overall  (9 years as specialist),"Rohini Sector 7, Delhi",Delhi,97%,(119 votes),₹ 500 fee
Dr. Pooja Choudhary,Gynecologist/obstetrician,"MD - Obstetrics & Gynaecology, MBBS",23 Years Experience Overall  (15 years as specialist),"Safdarjung Enclave, Delhi",Delhi,96%,(204 votes),₹ 900 fee
Dr. Meghana A,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology, DGO",15 Years Experience Overall  (11 years as specialist),"Vasant Kunj, Delhi",Delhi,99%,(260 votes),₹ 650 fee
Dr. Karishma Bhatia,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, MNAMS - Obstetrics & Gynaecology",12 Years Experience Overall  (5 years as specialist),"Rohini, Delhi",Delhi,97%,(107 votes),₹ 500 fee
Dr. Birbala Rai,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",46 Years Experience Overall  (41 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,85%,(34 votes),₹ 1100 fee
Dr. Yachna Grover,Gynecologist/obstetrician,"MBBS, DGO",31 Years Experience Overall  (29 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,98%,(664 votes),₹ 1200 fee
Dr. Anita K Jain,Gynecologist/obstetrician,"MBBS, DGO",24 Years Experience Overall  (19 years as specialist),"Paschim Vihar, Delhi",Delhi,98%,(142 votes),₹ 600 fee
Dr. Shivani Sachdev Gour,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",25 Years Experience Overall  (22 years as specialist),"Greater Kailash Part 1, Delhi",Delhi,63%,(16 votes),₹ 1000 fee
Dr. Nivedita Raizada,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",18 Years Experience Overall  (12 years as specialist),"Vasant Kunj, Delhi",Delhi,100%,(333 votes),₹ 800 fee
Dr. Samvedna Sindwani,Gynecologist/obstetrician,"MBBS, DGO",14 Years Experience Overall  (11 years as specialist),"Vikas Puri, Delhi",Delhi,95%,(39 votes),₹ 500 fee
Dr. Shalini Chawla Khanna,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",25 Years Experience Overall  (20 years as specialist),"Alaknanda, Delhi",Delhi,99%,(304 votes),₹ 1000 fee
Dr. Aparna Muddana,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",21 Years Experience Overall  (16 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,100%,(28 votes),₹ 800 fee
Dr. Mamta Mishra,Gynecologist/obstetrician,"MBBS, MD / MS - Obstetrics & Gynaecology, MRCOG(UK)",30 Years Experience Overall  (14 years as specialist),"Vasant Kunj, Delhi",Delhi,97%,(115 votes),₹ 1200 fee
Dr. Shilpa Dhameja,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",21 Years Experience Overall  (17 years as specialist),"Vasant Kunj, Delhi",Delhi,98%,(764 votes),₹ 800 fee
Dr. Anushka Madan,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",22 Years Experience Overall  (16 years as specialist),"Ashok Vihar, Delhi",Delhi,93%,(384 votes),₹ 1000 fee
Dr. Neha Jain,Gynecologist/obstetrician,"MBBS, DGO",18 Years Experience Overall  (13 years as specialist),"Mehrauli, Delhi",Delhi,96%,(136 votes),₹ 500 fee
Dr. Tejashri Shrotri,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, FCPS - Mid. & Gynae",19 Years Experience Overall  (14 years as specialist),"Hauz Khas, Delhi",Delhi,100%,(116 votes),₹ 1000 fee
Dr. Kalpana Aggrawal,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",20 Years Experience Overall  (14 years as specialist),"Palam Colony, Delhi",Delhi,91%,(575 votes),₹ 500 fee
Dr. Dharna Gupta,Gynecologist/obstetrician,"DGO, DNB - Obstetrics & Gynecology",14 Years Experience Overall  (13 years as specialist),"Dwarka Sector 22, Delhi",Delhi,96%,(97 votes),₹ 700 fee
Dr. Usha Maurya Kumar,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS, MRCOG(UK)",35 Years Experience Overall  (30 years as specialist),"Saket, Delhi",Delhi,62%,(50 votes),₹ 1200 fee
Dr. Deepa Dureja,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",36 Years Experience Overall  (30 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,95%,(66 votes),₹ 800 fee
Dr. Yukti Wadhawan,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",18 Years Experience Overall  (12 years as specialist),"Rajouri Garden, Delhi",Delhi,98%,(81 votes),₹ 1000 fee
Dr. Mani Kapur,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DGO",24 Years Experience Overall  (20 years as specialist),"Vikas Puri, Delhi",Delhi,97%,(398 votes),₹ 500 fee
Dr. Brigadier RK Sharma,Gynecologist/obstetrician,"MD - Obstetrics & Gynaecology, MBBS",40 Years Experience Overall  (33 years as specialist),"Janakpuri, Delhi",Delhi,97%,(398 votes),₹ 1000 fee
Dr. Tanudeep Kaur,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",16 Years Experience Overall  (10 years as specialist),"Pitampura, Delhi",Delhi,97%,(94 votes),₹ 1000 fee
Dr. Vimal Grover,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",50 Years Experience Overall  (45 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,71%,(14 votes),₹ 2000 fee
Dr. Hamrah Siddiqui,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",38 Years Experience Overall  (33 years as specialist),"Okhla, Delhi",Delhi,92%,(39 votes),₹ 700 fee
Dr. Ruchi Malhotra,Gynecologist/obstetrician,"DGO, DNB - Obstetrics & Gynecology, MBBS",31 Years Experience Overall  (27 years as specialist),"Kingsway Camp, Delhi",Delhi,93%,(135 votes),₹ 500 fee
Dr. Sanjida Yasmin,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",20 Years Experience Overall  (15 years as specialist),"South Extension 2, Delhi",Delhi,100%,(93 votes),₹ 500 fee
Dr. Loveleena Nadir,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",40 Years Experience Overall  (37 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,95%,(59 votes),₹ 2500 fee
Dr. Keerti Khetan,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",30 Years Experience Overall  (25 years as specialist),"Pusa Road, Delhi",Delhi,91%,(23 votes),₹ 1500 fee
Dr. Puja Prasad,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",20 Years Experience Overall  (6 years as specialist),"Patparganj, Delhi",Delhi,100%,(84 votes),₹ 700 fee
Dr. Sukanya Patra,Gynecologist/obstetrician,"MBBS, DGO, MRCOG(UK)",27 Years Experience Overall,"Vasant Vihar, Delhi",Delhi,98%,(170 votes),₹ 1000 fee
Dr. Preeti Tahilyani,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS",21 Years Experience Overall  (15 years as specialist),"Dwarka, Delhi",Delhi,100%,(105 votes),₹ 1000 fee
Dr. Vivek Marwah,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",34 Years Experience Overall  (30 years as specialist),"Saket, Delhi",Delhi,100%,(19 votes),₹ 1200 fee
Dr. Swati Mehrotra,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",12 Years Experience Overall  (6 years as specialist),"Naraina Vihar, Delhi",Delhi,100%,(34 votes),₹ 600 fee
Dr. Sowjanya Aggarwal,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",19 Years Experience Overall  (14 years as specialist),"Patparganj, Delhi",Delhi,100%,(11 votes),₹ 1000 fee
Dr. Shikha Gurnani,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",20 Years Experience Overall  (14 years as specialist),"Dwarka, Delhi",Delhi,98%,(1335 votes),₹ 800 fee
Dr. Ankita Chandna,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",18 Years Experience Overall  (17 years as specialist),"Shalimar Bagh, Delhi",Delhi,98%,(1335 votes),₹ 1100 fee
Dr. Raka Guleria,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",35 Years Experience Overall  (29 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,86%,(14 votes),₹ 1500 fee
Dr. Surveen Ghumman,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",32 Years Experience Overall,"Patparganj, Delhi",Delhi,71%,(14 votes),₹ 1000 fee
Dr. Shelly Singh,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",33 Years Experience Overall  (27 years as specialist),"Panchsheel Park, Delhi",Delhi,71%,(14 votes),₹ 1600 fee
Dr. Nilotpala Mohanty,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",23 Years Experience Overall  (17 years as specialist),"Chattarpur, Delhi",Delhi,95%,(20 votes),₹ 700 fee
Dr. Vaishali Sharma,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",18 Years Experience Overall  (13 years as specialist),"Panchsheel Park, Delhi",Delhi,99%,(476 votes),₹ 3000 fee
Dr. Nimmi Mahajan,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",35 Years Experience Overall  (30 years as specialist),"Adarsh Nagar, Delhi",Delhi,99%,(476 votes),₹ 700 fee
Dr. Stuti Ranjan Chawla,Gynecologist/obstetrician,"MD - Physician, DGO",24 Years Experience Overall  (16 years as specialist),"Dwarka, Delhi",Delhi,97%,(142 votes),₹ 600 fee
Dr. Ranjana Sharma,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, MRCOG(UK), Fellow of Indian College of Obstetrics and Gynecology (FICOG)",43 Years Experience Overall  (42 years as specialist),"Sarita Vihar, Delhi",Delhi,75%,(20 votes),₹ 2000 fee
Dr. Anuradha Tamaria,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS",12 Years Experience Overall  (11 years as specialist),"Vasant Kunj, Delhi",Delhi,100%,(19 votes),₹ 1000 fee
Dr. Jayshree Pathak,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",18 Years Experience Overall  (14 years as specialist),"Lajpat Nagar, Delhi",Delhi,100%,(19 votes),₹ 700 fee
Dr. Dhwani Mago,Gynecologist/obstetrician,"DGO, MBBS",16 Years Experience Overall  (15 years as specialist),"Greater Kailash Part 1, Delhi",Delhi,100%,(122 votes),₹ 1000 fee
Dr. Pannam Sharma,Gynecologist/obstetrician,"DGO, MBBS",16 Years Experience Overall  (11 years as specialist),"Punjabi Bagh, Delhi",Delhi,100%,(212 votes),₹ 1000 fee
Dr. Archana Rawat,Gynecologist/obstetrician,"DGO, MBBS, DNB - Obstetrics & Gynecology",16 Years Experience Overall  (13 years as specialist),"Dwarka Sector 7, Delhi",Delhi,99%,(144 votes),₹ 600 fee
Dr. Shakti Bhan Khanna,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",59 Years Experience Overall  (53 years as specialist),"Sarita Vihar, Delhi",Delhi,99%,(144 votes),₹ 2000 fee
Dr. Sushma Sinha,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, MRCOG(UK)",37 Years Experience Overall  (35 years as specialist),"Sarita Vihar, Delhi",Delhi,99%,(144 votes),₹ 2000 fee
Dr. Purnima Jain,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",26 Years Experience Overall  (21 years as specialist),"Ashok Vihar, Delhi",Delhi,99%,(144 votes),₹ 1000 fee
Dr. Nileshma Pandey,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",15 Years Experience Overall  (9 years as specialist),"Dwarka Sector 12, Delhi",Delhi,80%,(15 votes),₹ 600 fee
Dr. Harmeet Malhotra,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DGO",47 Years Experience Overall  (44 years as specialist),"Sarita Vihar, Delhi",Delhi,79%,(14 votes),₹ 2000 fee
Dr. Bandana Sodhi,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",32 Years Experience Overall  (25 years as specialist),"Lajpat Nagar, Delhi",Delhi,99%,(329 votes),₹ 900 fee
Dr. Jasvinder Kaur,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",19 Years Experience Overall  (9 years as specialist),"Rohini Sector 3, Delhi",Delhi,100%,(32 votes),₹ 600 fee
Dr. Priya Agarwal,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS",12 Years Experience Overall  (8 years as specialist),"Dilshad Garden, Delhi",Delhi,100%,(19 votes),₹ 500 fee
Dr. Manju Aggarwal,Gynecologist/obstetrician,"MBBS, DGO, Fellow of Indian College of Obstetrics and Gynecology (FICOG)",23 Years Experience Overall,"Pitampura, Delhi",Delhi,98%,(51 votes),₹ 800 fee
Dr. Anupma Gupta,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",24 Years Experience Overall  (20 years as specialist),"Pitampura, Delhi",Delhi,82%,(11 votes),₹ 600 fee
Dr. Divya Pandey,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",11 Years Experience Overall  (6 years as specialist),"Dwarka Sector 19, Delhi",Delhi,100%,(66 votes),₹ 600 fee
Dr. Sarika Gupta,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",20 Years Experience Overall  (14 years as specialist),"Sarita Vihar, Delhi",Delhi,100%,(66 votes),₹ 1500 fee
Dr. Rinku Sengupta,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",29 Years Experience Overall  (25 years as specialist),"Malviya Nagar, Delhi",Delhi,73%,(30 votes),₹ 1300 fee
Dr. Shweta Gupta,Gynecologist/obstetrician,"DGO, MBBS",14 Years Experience Overall  (7 years as specialist),"Connaught Place, Delhi",Delhi,73%,(30 votes),₹ 1000 fee
Dr. Nidhi Bansal Gupta,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",13 Years Experience Overall  (7 years as specialist),"Prashant Vihar, Delhi",Delhi,100%,(62 votes),₹ 600 fee
Dr. Mayur Dass,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",20 Years Experience Overall  (17 years as specialist),"Vasundhra Enclave, Delhi",Delhi,98%,(251 votes),₹ 700 fee
Dr. Bijoy Kumar Nayak,Gynecologist/obstetrician,"MD - Obstetrics & Gynaecology, MBBS",32 Years Experience Overall  (29 years as specialist),"Dwarka Sector 6, Delhi",Delhi,98%,(251 votes),₹ 900 fee
Dr. Uma Rani Swain,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",27 Years Experience Overall,"Pusa Road, Delhi",Delhi,98%,(251 votes),₹ 1500 fee
Dr. Anita Kaul,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",37 Years Experience Overall  (31 years as specialist),"Sarita Vihar, Delhi",Delhi,98%,(251 votes),₹ 1000 fee
Dr. Sohani Verma,Gynecologist/obstetrician,"MBBS, MRCOG(UK)",47 Years Experience Overall  (39 years as specialist),"Sarita Vihar, Delhi",Delhi,98%,(251 votes),₹ 2000 fee
Dr. Parul Sharma,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",9 Years Experience Overall  (4 years as specialist),"Vikas Puri, Delhi",Delhi,98%,(251 votes),₹ 800 fee
Dr. Arpana Haritwal,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",18 Years Experience Overall  (17 years as specialist),"Saket, Delhi",Delhi,98%,(251 votes),₹ 1000 fee
Dr. Saloni Arora,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",13 Years Experience Overall  (7 years as specialist),"Pusa Road, Delhi",Delhi,98%,(251 votes),₹ 1200 fee
Dr. Manorama Bhutani,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",65 Years Experience Overall  (60 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,83%,(18 votes),₹ 1500 fee
Dr. Supriya Goyal,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",14 Years Experience Overall  (9 years as specialist),"Vasant Kunj, Delhi",Delhi,97%,(34 votes),₹ 800 fee
Dr. Shivani Sabharwal,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",18 Years Experience Overall  (13 years as specialist),"Karol Bagh, Delhi",Delhi,88%,(32 votes),₹ 1050 fee
Dr. Dipti K Yadav,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",28 Years Experience Overall  (20 years as specialist),"Dwarka Sector 12, Delhi",Delhi,86%,(44 votes),₹ 800 fee
Dr. Geeta Chadha,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",40 Years Experience Overall  (36 years as specialist),"Sarita Vihar, Delhi",Delhi,71%,(17 votes),₹ 2000 fee
Dr. Laxmi Mantri,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",36 Years Experience Overall  (29 years as specialist),"Pusa Road, Delhi",Delhi,82%,(11 votes),₹ 1300 fee
Dr. Kusum Sahni,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",38 Years Experience Overall  (35 years as specialist),"Shalimar Bagh, Delhi",Delhi,82%,(11 votes),₹ 1500 fee
Dr. Manisha Gupta,Gynecologist/obstetrician,"MBBS, DGO",8 Years Experience Overall  (4 years as specialist),"Patel Nagar West, Delhi",Delhi,82%,(11 votes),₹ 500 fee
Dr. Anju Rani,Gynecologist/obstetrician,"MBBS, DGO",40 Years Experience Overall  (36 years as specialist),"Saket, Delhi",Delhi,94%,(35 votes),₹ 800 fee
Dr. Yashica Gudesar,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",24 Years Experience Overall  (13 years as specialist),"Dwarka Sector 6, Delhi",Delhi,95%,(847 votes),₹ 900 fee
Dr. Suchismita Biswal,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",12 Years Experience Overall  (6 years as specialist),"Shalimar Bagh, Delhi",Delhi,100%,(11 votes),₹ 600 fee
Dr. Deepika,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",13 Years Experience Overall  (7 years as specialist),"Green Park, Delhi",Delhi,97%,(59 votes),₹ 1500 fee
Dr. Divya Singhal,Gynecologist/obstetrician,"MBBS, DGO",39 Years Experience Overall  (35 years as specialist),"Pitampura, Delhi",Delhi,98%,(167 votes),₹ 900 fee
Dr. Harsha Jain,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",21 Years Experience Overall  (17 years as specialist),"Shalimar Bagh, Delhi",Delhi,98%,(167 votes),₹ 1000 fee
Dr. Pawanpreet Kaur,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS",11 Years Experience Overall  (6 years as specialist),"Pitampura, Delhi",Delhi,98%,(167 votes),₹ 500 fee
Dr. Ruchi Bhandari,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",12 Years Experience Overall,"Saket, Delhi",Delhi,98%,(167 votes),₹ 1000 fee
Dr. Ritu Garg,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",17 Years Experience Overall  (11 years as specialist),"Dwarka Sector 6, Delhi",Delhi,95%,(21 votes),₹ 900 fee
Dr. Madhu Goel,Gynecologist/obstetrician,"MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, MBBS, MNAMS - Obstetrics & Gynaecology",30 Years Experience Overall  (25 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,99%,(296 votes),₹ 1500 fee
Dr. Harveen Kaur,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",23 Years Experience Overall  (13 years as specialist),"Malviya Nagar, Delhi",Delhi,97%,(144 votes),₹ 1000 fee
Dr. Alka Gupta,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",42 Years Experience Overall  (38 years as specialist),"Punjabi Bagh, Delhi",Delhi,99%,(474 votes),₹ 1500 fee
Dr. Neelam Suri,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",34 Years Experience Overall  (28 years as specialist),"Sarita Vihar, Delhi",Delhi,99%,(474 votes),₹ 2000 fee
Dr. Karishma Thariani,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, Fellowship in Urogynecology",17 Years Experience Overall  (13 years as specialist),"Greater Kailash Part 1, Delhi",Delhi,99%,(68 votes),₹ 1750 fee
Dr. Nikita Jindal,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",14 Years Experience Overall  (8 years as specialist),"Rohini Sector 6, Delhi",Delhi,100%,(11 votes),₹ 1000 fee
Dr. Meenakshi Ahuja,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",35 Years Experience Overall  (31 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,95%,(38 votes),₹ 2000 fee
Dr. Yogita Parashar,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",19 Years Experience Overall  (13 years as specialist),"Dwarka Sector 6, Delhi",Delhi,97%,(148 votes),₹ 900 fee
Dr. Arpana Jain,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",31 Years Experience Overall  (27 years as specialist),"Kingsway Camp, Delhi",Delhi,95%,(1316 votes),₹ 1500 fee
Dr. Neena Bahl,Gynecologist/obstetrician,"MBBS, MD - Midwifery & Gynecology",35 Years Experience Overall  (29 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,97%,(31 votes),₹ 2000 fee
Dr. Madhumita Patel,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology, DGO",17 Years Experience Overall  (14 years as specialist),"Chattarpur, Delhi",Delhi,100%,(262 votes),₹ 700 fee
Dr. Puneet Bedi,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",43 Years Experience Overall  (36 years as specialist),"Sarita Vihar, Delhi",Delhi,100%,(262 votes),₹ 2000 fee
Dr. Sunita Gupta,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",41 Years Experience Overall  (37 years as specialist),"Panchsheel Park, Delhi",Delhi,87%,(170 votes),₹ 1300 fee
Dr. Sadhna Singhal Vishnoi,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",29 Years Experience Overall  (16 years as specialist),"Punjabi Bagh, Delhi",Delhi,97%,(142 votes),₹ 1000 fee
Dr. Nimmi Rastogi,Gynecologist/obstetrician,"MBBS, DGO",21 Years Experience Overall,"Malviya Nagar, Delhi",Delhi,84%,(68 votes),₹ 1500 fee
Dr. Sunita Arora,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, Fellow of Indian College of Obstetrics and Gynecology (FICOG), FICS",26 Years Experience Overall  (20 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,100%,(49 votes),₹ 1500 fee
Dr. Shilpi Sachdev,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",23 Years Experience Overall  (17 years as specialist),"Moti Nagar, Delhi",Delhi,98%,(260 votes),₹ 1200 fee
Dr. Gazal Garg,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",13 Years Experience Overall  (9 years as specialist),"Dwarka Sector 11, Delhi",Delhi,98%,(260 votes),₹ 600 fee
Dr. Aastha Gupta,Gynecologist/obstetrician,"MBBS, DGO, Diploma in Advanced Endoscopic Gynae Surgery",12 Years Experience Overall  (10 years as specialist),"Lajpat Nagar, Delhi",Delhi,98%,(260 votes),₹ 1500 fee
Dr. Jyoti Bali,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",25 Years Experience Overall  (19 years as specialist),"Karol Bagh, Delhi",Delhi,97%,(29 votes),₹ 500 fee
Dr. Priyanka Suhag,Gynecologist/obstetrician,"DGO, DNB - Obstetrics & Gynecology, MBBS",16 Years Experience Overall  (13 years as specialist),"Punjabi Bagh, Delhi",Delhi,97%,(29 votes),₹ 800 fee
Dr. Rupali Chadha,Gynecologist/obstetrician,"MBBS, DGO",14 Years Experience Overall  (8 years as specialist),"CR Park, Delhi",Delhi,98%,(43 votes),₹ 800 fee
Dr. Garima Sharma,Gynecologist/obstetrician,"MBBS, DGO, MS - Obstetrics & Gynaecology",15 Years Experience Overall  (11 years as specialist),"Janakpuri, Delhi",Delhi,98%,(43 votes),₹ 800 fee
Dr. Juhee Jain,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",38 Years Experience Overall  (33 years as specialist),"Mehrauli, Delhi",Delhi,93%,(169 votes),₹ 800 fee
Dr. Richika Sahay Shukla,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",22 Years Experience Overall  (13 years as specialist),"Vasant Kunj, Delhi",Delhi,97%,(250 votes),₹ 2000 fee
Dr. Sonam Gupta,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",16 Years Experience Overall  (12 years as specialist),"Paschim Vihar, Delhi",Delhi,97%,(250 votes),₹ 800 fee
Dr. Shabnam,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",18 Years Experience Overall  (10 years as specialist),"Mehrauli, Delhi",Delhi,99%,(259 votes),₹ 1500 fee
Dr. Prerna Gupta,Gynecologist/obstetrician,"MD - Obstetrics & Gynaecology, MRCOG(UK), MBBS, DNB - Obstetrics & Gynecology",19 Years Experience Overall  (13 years as specialist),"Hauz Khas, Delhi",Delhi,97%,(284 votes),₹ 1500 fee
Dr. Meenu Ahuja,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",22 Years Experience Overall  (19 years as specialist),"Rohini, Delhi",Delhi,99%,(149 votes),₹ 500 fee
Dr. Sheetal Sinha,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",19 Years Experience Overall,"Dwarka, Delhi",Delhi,99%,(149 votes),₹ 500 fee
Dr. Chanchal,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",19 Years Experience Overall  (16 years as specialist),"Malviya Nagar, Delhi",Delhi,99%,(149 votes),₹ 1200 fee
Dr. Puja Sharma,Gynecologist/obstetrician,"MD - Obstetrics & Gynaecology, MBBS",19 Years Experience Overall  (14 years as specialist),"Safdarjung Enclave, Delhi",Delhi,98%,(210 votes),₹ 1500 fee
Dr. Aanchal Agarwal,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology, DGO",22 Years Experience Overall  (18 years as specialist),"Punjabi Bagh, Delhi",Delhi,98%,(210 votes),₹ 1000 fee
Dr. Shipra Gupta,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",25 Years Experience Overall  (23 years as specialist),"Shalimar Bagh, Delhi",Delhi,98%,(210 votes),₹ 600 fee
Dr. Deepika Taneja,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",12 Years Experience Overall  (6 years as specialist),"Shalimar Bagh, Delhi",Delhi,98%,(210 votes),₹ 600 fee
