Name,Speciality,Degree,Year_of_experience,Location,City,dp_score,npv,consultation_fee
Dr. Surbhi Rustagi,Infertility Specialist,"MBBS, MD - Obstetrics & Gynaecology",26 Years Experience Overall  (21 years as specialist),"Dwarka, Delhi",Delhi,68%,(22 votes),₹ 99 fee
Dr. Simrandeep Kaur,Infertility Specialist,"MBBS, MD - Obstetrics & Gynaecology",17 Years Experience Overall  (11 years as specialist),"Moti Nagar, Delhi",Delhi,100%,(19 votes),₹ 1200 fee
Dr. Meenakshi Sharma,Infertility Specialist,"MBBS, MD - Obstetrics & Gynaecology",22 Years Experience Overall  (20 years as specialist),"Patparganj, Delhi",Delhi,100%,(11 votes),₹ 900 fee
Dr. Rushda Riaz,Infertility Specialist,"MBBS, DGO",13 Years Experience Overall  (9 years as specialist),"Mayur Vihar Ph-II, Delhi",Delhi,96%,(25 votes),₹ 700 fee
Dr. Gurmeet Bansal,Infertility Specialist,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",36 Years Experience Overall  (34 years as specialist),"Lajpat Nagar, Delhi",Delhi,96%,(25 votes),₹ 1500 fee
Dr. Dipika Palit,Infertility Specialist,"MBBS, DNB - Obstetrics & Gynecology",16 Years Experience Overall  (10 years as specialist),"Connaught Place, Delhi",Delhi,100%,(36 votes),₹ 1000 fee
Dr. Gauri Agarwal,Infertility Specialist,"MBBS, DNB - Obstetrics & Gynecology",17 Years Experience Overall  (11 years as specialist),"Malviya Nagar, Delhi",Delhi,100%,(36 votes),₹ 600 fee
Dr. Sagarika Aggarwal,Infertility Specialist,"MBBS, MD - Obstetrics & Gynaecology",25 Years Experience Overall  (17 years as specialist),"Lajpat Nagar, Delhi",Delhi,100%,(36 votes),₹ 500 fee
Dr. Sujata Agarwal,Infertility Specialist,"MBBS, MD - Obstetrics & Gynaecology",35 Years Experience Overall  (31 years as specialist),"Panchsheel Park, Delhi",Delhi,91%,(53 votes),₹ 2100 fee
Dr. Nandita P Palshetkar,Infertility Specialist,"MBBS, MD - Obstetrics & Gynaecology, FCPS - Mid. & Gynae, Fellow of Indian College of Obstetrics and Gynecology (FICOG)",38 Years Experience Overall  (28 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,85%,(47 votes),₹ 1500 fee
Dr. Rajendra S Sankpal,Infertility Specialist,"MD - Obstetrics & Gynaecology, DGO, MBBS",29 Years Experience Overall  (28 years as specialist),"Malad West, Mumbai",Mumbai,98%,(89 votes),₹ 1000 fee
Dr. Varsha Degwekar,Infertility Specialist,"MS - Obstetrics & Gynaecology, MBBS",36 Years Experience Overall,"Powai, Mumbai",Mumbai,94%,(274 votes),₹ 1000 fee
Dr. Shital S Jadhav,Infertility Specialist,"DNB - Obstetrics & Gynecology, MBBS",19 Years Experience Overall  (13 years as specialist),"Kandivali East, Mumbai",Mumbai,99%,(98 votes),₹ 1000 fee
Dr. Nanda R Kumar,Infertility Specialist,"MBBS, DGO",20 Years Experience Overall  (10 years as specialist),"Chembur East, Mumbai",Mumbai,90%,(181 votes),₹ 1000 fee
Dr. Pradnya Randive,Infertility Specialist,"MBBS, MS - Obstetrics & Gynaecology",17 Years Experience Overall  (8 years as specialist),"Bhandup West, Mumbai",Mumbai,95%,(131 votes),₹ 1200 fee
Dr. Punit Bhojani,Infertility Specialist,"MBBS, MS - Obstetrics & Gynaecology, FCPS - Mid. & Gynae",20 Years Experience Overall  (15 years as specialist),"Matunga, Mumbai",Mumbai,99%,(90 votes),₹ 1000 fee
Dr. Manjushri Kothekar,Infertility Specialist,"MBBS, MS - Obstetrics & Gynaecology",19 Years Experience Overall  (15 years as specialist),"Chembur, Mumbai",Mumbai,100%,(15 votes),₹ 1000 fee
Dr. Shubhada Kulkarni,Infertility Specialist,"MBBS, MD - Obstetrics & Gynaecology",44 Years Experience Overall,"Andheri West, Mumbai",Mumbai,90%,(170 votes),₹ 1000 fee
Dr. Ankesh Sahetya,Infertility Specialist,"DNB - Obstetrics & Gynecology, DGO, MNAMS - Obstetrics & Gynaecology, MBBS",15 Years Experience Overall  (12 years as specialist),"Andheri West, Mumbai",Mumbai,100%,(1200 votes),₹ 1200 fee
Dr. Sapna Khare,Infertility Specialist,"MBBS, DNB - Obstetrics & Gynecology",15 Years Experience Overall  (8 years as specialist),"Goregaon West, Mumbai",Mumbai,100%,(88 votes),₹ 800 fee
Dr. Shruti Thar,Infertility Specialist,"MBBS, DGO, FCPS - Mid. & Gynae",12 Years Experience Overall  (7 years as specialist),"Mulund West, Mumbai",Mumbai,100%,(12 votes),₹ 1000 fee
Dr. Milind Wankhede,Infertility Specialist,"MS - Obstetrics & Gynaecology, MBBS",19 Years Experience Overall  (12 years as specialist),"Kandivali East, Mumbai",Mumbai,100%,(12 votes),₹ 1000 fee
Dr. Varun H Shah,Infertility Specialist,"DNB - Obstetrics & Gynecology, DGO, MBBS, Diploma in Advanced Endoscopic Gynae Surgery, Fellowship in Reproductive Medicine",15 Years Experience Overall  (9 years as specialist),"Borivali West, Mumbai",Mumbai,100%,(166 votes),₹ 1000 fee
Dr. Jay Mehta,Infertility Specialist,"MBBS, DNB - Obstetrics & Gynecology",12 Years Experience Overall  (7 years as specialist),"Ghatkopar East, Mumbai",Mumbai,85%,(26 votes),₹ 3000 fee
Dr. Hemlata Hardasani,Infertility Specialist,"MBBS, DGO",27 Years Experience Overall  (24 years as specialist),"Andheri West, Mumbai",Mumbai,99%,(1751 votes),₹ 1500 fee
Dr. Pooja Shukla,Infertility Specialist,"MD - Obstetrics & Gynaecology, MBBS",15 Years Experience Overall  (9 years as specialist),"Malad West, Mumbai",Mumbai,99%,(158 votes),₹ 1100 fee
Dr. Aditi S. Trivedi,Infertility Specialist,"MBBS, DNB - Obstetrics & Gynecology",12 Years Experience Overall  (6 years as specialist),"Ghatkopar East, Mumbai",Mumbai,100%,(199 votes),₹ 2000 fee
Dr. Anagha Chhatrapati,Infertility Specialist,"MS - Obstetrics & Gynaecology, MBBS",16 Years Experience Overall  (15 years as specialist),"Parel, Mumbai",Mumbai,100%,(199 votes),₹ 1600 fee
Dr. Shubhada Sanjiv Khandeparkar,Infertility Specialist,"MBBS, MD - Obstetrics & Gynaecology",44 Years Experience Overall  (39 years as specialist),"Dadar East, Mumbai",Mumbai,92%,(106 votes),₹ 2500 fee
Dr. Prakash Trivedi,Infertility Specialist,"MBBS, DGO, MD - Obstetrics & Gynaecology, FCPS - Mid. & Gynae",44 Years Experience Overall  (38 years as specialist),"Ghatkopar East, Mumbai",Mumbai,99%,(148 votes),₹ 3000 fee
Dr. Monika Agrawal,Infertility Specialist,"DGO, MBBS, DNB - Obstetrics & Gynecology",18 Years Experience Overall  (14 years as specialist),"Andheri East, Mumbai",Mumbai,97%,(235 votes),₹ 1000 fee
Dr. Gouri Sultane Gupta,Infertility Specialist,"MBBS, DNB - Obstetrics & Gynecology, DGO, FCPS - Mid. & Gynae",20 Years Experience Overall  (15 years as specialist),"Goregaon West, Mumbai",Mumbai,91%,(132 votes),₹ 1000 fee
Dr. Shreedevi Tanksale,Infertility Specialist,"DGO, DNB - Obstetrics & Gynecology, MBBS",15 Years Experience Overall  (8 years as specialist),"Vileparle East, Mumbai",Mumbai,99%,(178 votes),₹ 1000 fee
Dr. Nandan Purandare,Infertility Specialist,"MS - Obstetrics & Gynaecology, MBBS",15 Years Experience Overall  (9 years as specialist),"Dadar, Mumbai",Mumbai,99%,(178 votes),₹ 1000 fee
Dr. Tejal Poddar,Infertility Specialist,"MS - Obstetrics & Gynaecology, MBBS",12 Years Experience Overall  (7 years as specialist),"Opera House, Mumbai",Mumbai,98%,(125 votes),₹ 1000 fee
Dr. Namrita Sheregar,Infertility Specialist,"MBBS, DNB - Obstetrics & Gynecology, DGO, MNAMS - Obstetrics & Gynaecology",17 Years Experience Overall  (12 years as specialist),"Andheri West, Mumbai",Mumbai,99%,(156 votes),₹ 1000 fee
Dr. Parzan Mistry,Infertility Specialist,"MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",9 Years Experience Overall  (8 years as specialist),"Nana Chowk, Mumbai",Mumbai,100%,(32 votes),₹ 1000 fee
Dr. Richa Jagtap,Infertility Specialist,"MBBS, DGO, MD - Obstetrics & Gynaecology",22 Years Experience Overall  (20 years as specialist),"Kurla West, Mumbai",Mumbai,100%,(32 votes),₹ 0 fee
Dr. Tanuja Uchil,Infertility Specialist,"MD - Obstetrics & Gynaecology, MBBS",26 Years Experience Overall  (20 years as specialist),"Chembur East, Mumbai",Mumbai,94%,(848 votes),₹ 1200 fee
Dr. Kunjal Bathija,Infertility Specialist,"MBBS, MD - Obstetrics & Gynaecology",31 Years Experience Overall  (26 years as specialist),"Cuffe Parade, Mumbai",Mumbai,76%,(38 votes),₹ 2000 fee
Dr. Nutan Hegde,Infertility Specialist,"MBBS, DGO, MRCOG(UK)",20 Years Experience Overall  (15 years as specialist),"Dadar West, Mumbai",Mumbai,97%,(116 votes),₹ 900 fee
Dr. Vaishali Chaudhari,Infertility Specialist,"MBBS, DGO",15 Years Experience Overall  (11 years as specialist),"Chembur East, Mumbai",Mumbai,95%,(22 votes),₹ 1000 fee
Dr. Harshika Bavishi,Infertility Specialist,MD - Obstetrics & Gynaecology,37 Years Experience Overall  (36 years as specialist),"Chembur East, Mumbai",Mumbai,96%,(85 votes),₹ 1000 fee
Dr. Soumil Trivedi,Infertility Specialist,"MBBS, DNB - Obstetrics & Gynecology",15 Years Experience Overall  (8 years as specialist),"Ghatkopar East, Mumbai",Mumbai,100%,(92 votes),₹ 2000 fee
Dr. Renubala Rout,Infertility Specialist,"DNB - Obstetrics & Gynecology, MBBS",17 Years Experience Overall  (10 years as specialist),"Kandivali East, Mumbai",Mumbai,96%,(50 votes),₹ 1000 fee
Dr. Shruti Rai,Infertility Specialist,"MBBS, DGO",9 Years Experience Overall  (5 years as specialist),"Chembur, Mumbai",Mumbai,100%,(24 votes),₹ 700 fee
Dr. Radhika Sheth,Infertility Specialist,"MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, FCPS - Mid. & Gynae, DGO, DNB - Family Medicine",15 Years Experience Overall,"Malad West, Mumbai",Mumbai,100%,(291 votes),₹ 1100 fee
Dr. Ankush Nandkishor Raut,Infertility Specialist,"MBBS, DGO, DNB - Obstetrics & Gynecology",12 Years Experience Overall  (8 years as specialist),"Borivali East, Mumbai",Mumbai,94%,(16 votes),₹ 1000 fee
Dr. Gangurde Pritimala Bhalchandra,Infertility Specialist,"MBBS, DNB - Obstetrics & Gynecology",20 Years Experience Overall  (13 years as specialist),"Kandivali West, Mumbai",Mumbai,94%,(16 votes),₹ 800 fee
Dr. Bhagyasree A,Infertility Specialist,"MBBS, DNB - Obstetrics & Gynecology",11 Years Experience Overall  (3 years as specialist),"Chembur East, Mumbai",Mumbai,94%,(16 votes),₹ 700 fee
Dr. Sunayana Dubey,Infertility Specialist,"MBBS, DGO",22 Years Experience Overall  (17 years as specialist),"Kandivali East, Mumbai",Mumbai,94%,(17 votes),₹ 700 fee
Dr. Madhushree Venkat,Infertility Specialist,"MBBS, DGO, DNB - Obstetrics & Gynecology",23 Years Experience Overall  (18 years as specialist),"Mulund West, Mumbai",Mumbai,83%,(35 votes),₹ 800 fee
Dr. Sachin Dalal,Infertility Specialist,"FCPS - Mid. & Gynae, DGO, DNB - Obstetrics & Gynecology",21 Years Experience Overall  (19 years as specialist),"Bhandup West, Mumbai",Mumbai,93%,(217 votes),₹ 2500 fee
Dr. Jyotsna Patel,Infertility Specialist,"MD - Obstetrics & Gynaecology, DGO, MBBS",29 Years Experience Overall  (25 years as specialist),"Andheri East, Mumbai",Mumbai,89%,(150 votes),₹ 1000 fee
Dr. Raju Sahetya,Infertility Specialist,"MD - Obstetrics & Gynaecology, DGO, FCPS - Mid. & Gynae, MBBS",44 Years Experience Overall  (39 years as specialist),"Malad West, Mumbai",Mumbai,95%,(115 votes),₹ 1000 fee
Dr. Abhijit Bodke,Infertility Specialist,"DGO, MBBS",20 Years Experience Overall  (15 years as specialist),"Mira Road, Mumbai",Mumbai,95%,(115 votes),₹ 400 fee
Dr. Aditi Singhi,Infertility Specialist,"MBBS, MS - Obstetrics & Gynaecology",20 Years Experience Overall  (19 years as specialist),"Chembur, Mumbai",Mumbai,96%,(23 votes),₹ 1200 fee
Dr. Uddhavraj Dudhedia,Infertility Specialist,"MBBS, MD - Obstetrics & Gynaecology, DGO, FCPS - Mid. & Gynae",26 Years Experience Overall  (19 years as specialist),"Santacruz West, Mumbai",Mumbai,96%,(23 votes),₹ 1500 fee
Dr. Saloni Suchak,Infertility Specialist,"MBBS, MS - Obstetrics & Gynaecology",18 Years Experience Overall  (12 years as specialist),"Malad West, Mumbai",Mumbai,99%,(626 votes),₹ 1000 fee
Dr. Suyash Bhandekar,Infertility Specialist,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, DGO, FCPS - Mid. & Gynae",15 Years Experience Overall  (9 years as specialist),"Mulund, Mumbai",Mumbai,99%,(93 votes),₹ 1200 fee
Dr. Shweta Shah,Infertility Specialist,"MBBS, MS - Obstetrics & Gynaecology",12 Years Experience Overall  (8 years as specialist),"Malad West, Mumbai",Mumbai,99%,(194 votes),₹ 1500 fee
Dr. Nitin M Narvekar,Infertility Specialist,"DGO, DNB - Obstetrics & Gynecology, MD - Obstetrics & Gynaecology",41 Years Experience Overall  (39 years as specialist),"Matunga, Mumbai",Mumbai,100%,(28 votes),₹ 2000 fee
Dr. Ashish Shyamkul,Infertility Specialist,"MBBS, MS - Obstetrics & Gynaecology",20 Years Experience Overall  (12 years as specialist),"Goregaon, Mumbai",Mumbai,100%,(28 votes),₹ 500 fee
Dr. Hemashree Patel,Infertility Specialist,"DNB - Obstetrics & Gynecology, MBBS",17 Years Experience Overall  (9 years as specialist),"Kandivali West, Mumbai",Mumbai,98%,(132 votes),₹ 1200 fee
Dr. Shyam V Desai,Infertility Specialist,"MD - Obstetrics & Gynaecology, MBBS",46 Years Experience Overall  (43 years as specialist),"Malad West, Mumbai",Mumbai,98%,(132 votes),₹ 1200 fee
Dr. Deepika Doshi,Infertility Specialist,"MBBS, MS - Obstetrics & Gynaecology",12 Years Experience Overall  (7 years as specialist),"Borivali West, Mumbai",Mumbai,98%,(132 votes),₹ 800 fee
Dr. Rachana Kaveri,Infertility Specialist,"DNB - Obstetrics & Gynecology, MBBS",8 Years Experience Overall,"Andheri, Mumbai",Mumbai,98%,(132 votes),₹ 800 fee
Dr. Devika Chopra,Infertility Specialist,"MBBS, DNB - Obstetrics & Gynecology, Post Doctoral Fellowship in Reproductive Medicine",17 Years Experience Overall  (11 years as specialist),"Tardeo, Mumbai",Mumbai,99%,(253 votes),₹ 1500 fee
Dr. Maulik Joshi,Infertility Specialist,"MBBS, MD - Obstetrics & Gynaecology",30 Years Experience Overall  (24 years as specialist),"Matunga West, Mumbai",Mumbai,99%,(253 votes),₹ 800 fee
Dr. Miral Patel,Infertility Specialist,"DNB - Obstetrics & Gynecology, MBBS, DGO",15 Years Experience Overall  (12 years as specialist),"Borivali West, Mumbai",Mumbai,100%,(17 votes),₹ 99 fee
Dr. Vrushni Bhuta,Infertility Specialist,"MBBS, MS - General Surgery, MS - Obstetrics & Gynaecology",14 Years Experience Overall  (10 years as specialist),"Powai, Mumbai",Mumbai,100%,(52 votes),₹ 1300 fee
Dr. Vidya Patil,Infertility Specialist,"MBBS, DNB - Obstetrics & Gynecology, MD - Obstetrics & Gynaecology",27 Years Experience Overall  (19 years as specialist),"Borivali West, Mumbai",Mumbai,88%,(128 votes),₹ 800 fee
Dr. Yogesh Trivedi,Infertility Specialist,"MS - Obstetrics & Gynaecology, MBBS",10 Years Experience Overall  (6 years as specialist),"Bhandup West, Mumbai",Mumbai,88%,(17 votes),₹ 500 fee
Dr. Shruti Parikh,Infertility Specialist,"MBBS, MS - Obstetrics & Gynaecology",15 Years Experience Overall  (9 years as specialist),"Borivali West, Mumbai",Mumbai,100%,(199 votes),₹ 800 fee
Dr. Gouri Gore,Infertility Specialist,"MBBS, MS - Obstetrics & Gynaecology",18 Years Experience Overall,"Chembur East, Mumbai",Mumbai,91%,(180 votes),₹ 800 fee
Dr. Garima Sharma,Infertility Specialist,"MS - Obstetrics & Gynaecology, Post Doctoral Fellowship in Reproductive Medicine, MBBS, DNB - Obstetrics & Gynecology",13 Years Experience Overall  (8 years as specialist),"Mulund, Mumbai",Mumbai,99%,(93 votes),₹ 800 fee
Dr. Dhrupti B Dedhia,Infertility Specialist,"MBBS, DGO, MD - Obstetrics & Gynaecology",25 Years Experience Overall  (24 years as specialist),"Santacruz West, Mumbai",Mumbai,99%,(93 votes),₹ 2200 fee
Dr. Ashlesha Sankhe,Infertility Specialist,"MD - Obstetrics & Gynaecology, MBBS",27 Years Experience Overall  (21 years as specialist),"Andheri West, Mumbai",Mumbai,98%,(106 votes),₹ 1500 fee
Dr. Sneha Sathe,Infertility Specialist,"MBBS, MS - Obstetrics & Gynaecology",15 Years Experience Overall  (13 years as specialist),"Chembur, Mumbai",Mumbai,92%,(13 votes),₹ 1000 fee
Dr. Kausha Shah,Infertility Specialist,"MRCOG(UK), DNB - Obstetrics & Gynecology, MD - Obstetrics & Gynaecology, FCPS - Mid. & Gynae, MBBS, DGO, Diploma of the Faculty of Family Planning (DFFP)",17 Years Experience Overall  (13 years as specialist),"Borivali West, Mumbai",Mumbai,88%,(42 votes),₹ 800 fee
Dr. Nandita P Palshetkar,Infertility Specialist,"MBBS, MD - Obstetrics & Gynaecology, FCPS - Mid. & Gynae, Fellow of Indian College of Obstetrics and Gynecology (FICOG)",38 Years Experience Overall  (28 years as specialist),"Opera House, Mumbai",Mumbai,85%,(47 votes),₹ 1000 fee
Dr. Preeti Deshpande,Infertility Specialist,"MBBS, MS - Obstetrics & Gynaecology, Fellow of Indian College of Obstetrics and Gynecology (FICOG)",20 Years Experience Overall  (15 years as specialist),"Mahim, Mumbai",Mumbai,98%,(47 votes),₹ 1600 fee
Dr. Vikram Sharad Shah,Infertility Specialist,"MBBS, MD - Obstetrics & Gynaecology",25 Years Experience Overall,"Mahim, Mumbai",Mumbai,95%,(19 votes),₹ 1300 fee
Dr. Mangala Patil,Infertility Specialist,"MBBS, MD - Obstetrics & Gynaecology",36 Years Experience Overall  (30 years as specialist),"Mira Road, Mumbai",Mumbai,57%,(23 votes),₹ 900 fee
Dr. Jiteeka Thakkar,Infertility Specialist,"MBBS, DGO",13 Years Experience Overall  (8 years as specialist),"Ghatkopar West, Mumbai",Mumbai,57%,(23 votes),₹ 750 fee
Dr. Hetal Parekh,Infertility Specialist,"MBBS, MD - Obstetrics & Gynaecology",26 Years Experience Overall  (22 years as specialist),"Powai, Mumbai",Mumbai,57%,(23 votes),₹ 1300 fee
Dr. Geetanjali Gariema,Infertility Specialist,"MS - Obstetrics & Gynaecology, MBBS",22 Years Experience Overall  (15 years as specialist),"Oshiwara, Mumbai",Mumbai,57%,(23 votes),₹ 1500 fee
Dr. Mansi A Medhekar,Infertility Specialist,"MBBS, MS - Obstetrics & Gynaecology, Diploma in Advanced Endoscopic Gynae Surgery",17 Years Experience Overall  (15 years as specialist),"Mahim, Mumbai",Mumbai,100%,(12 votes),₹ 1300 fee
Dr. Kirti Shankhdhar,Infertility Specialist,"MBBS, DNB - Obstetrics & Gynecology",26 Years Experience Overall  (13 years as specialist),"Chembur East, Mumbai",Mumbai,100%,(16 votes),₹ 1000 fee
Dr. Mukesh Agrawal,Infertility Specialist,"MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, DGO, MBBS",32 Years Experience Overall,"Malad West, Mumbai",Mumbai,100%,(16 votes),₹ 1600 fee
Dr. Vijal Modi,Infertility Specialist,"MBBS, DNB - Obstetrics & Gynecology",13 Years Experience Overall  (8 years as specialist),"Malad East, Mumbai",Mumbai,100%,(13 votes),₹ 800 fee
Dr. Shilpa Shah Gohil,Infertility Specialist,"MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, DGO, FCPS - Mid. & Gynae",20 Years Experience Overall  (19 years as specialist),"Mahim, Mumbai",Mumbai,97%,(139 votes),₹ 1800 fee
Dr. Divya A Sahetya,Infertility Specialist,"MBBS, MS - Obstetrics & Gynaecology",12 Years Experience Overall  (8 years as specialist),"Andheri West, Mumbai",Mumbai,100%,(47 votes),₹ 1200 fee
Dr. Kanika Kalyani,Infertility Specialist,"MBBS, MD - Obstetrics & Gynaecology",14 Years Experience Overall  (8 years as specialist),"Borivali, Mumbai",Mumbai,100%,(47 votes),₹ 500 fee
Dr. Hitesh I Parikh,Infertility Specialist,"MD - Obstetrics & Gynaecology, DGO, MBBS",36 Years Experience Overall,"Bandra West, Mumbai",Mumbai,100%,(47 votes),₹ 1000 fee
Dr. Ritu Hinduja,Infertility Specialist,"MD - Obstetrics & Gynaecology, MBBS",12 Years Experience Overall  (11 years as specialist),"Andheri West, Mumbai",Mumbai,100%,(47 votes),₹ 750 fee
Dr. Simi Kawar,Infertility Specialist,"MS - Obstetrics & Gynaecology, MBBS",30 Years Experience Overall  (26 years as specialist),"Malad West, Mumbai",Mumbai,100%,(47 votes),₹ 1600 fee
Dr. Sulbha Arora,Infertility Specialist,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",22 Years Experience Overall  (17 years as specialist),"Andheri West, Mumbai",Mumbai,100%,(47 votes),₹ 750 fee
Dr. Shonir Pai,Infertility Specialist,"MS - Obstetrics & Gynaecology, Fellowship in Laparoscopy",9 Years Experience Overall  (8 years as specialist),"Mahim, Mumbai",Mumbai,94%,(33 votes),₹ 1300 fee
Dr. Shreya Prabhoo,Infertility Specialist,"MBBS, DNB - Obstetrics & Gynecology, DGO",15 Years Experience Overall  (10 years as specialist),"Andheri East, Mumbai",Mumbai,94%,(33 votes),₹ 1200 fee
Dr. Jayshree Raurale,Infertility Specialist,"MBBS, MS - Obstetrics & Gynaecology",15 Years Experience Overall  (8 years as specialist),"Kandivali West, Mumbai",Mumbai,94%,(33 votes),₹ 800 fee
Dr. Rohan Palshetkar,Infertility Specialist,"MS - Obstetrics & Gynaecology, MBBS",13 Years Experience Overall  (7 years as specialist),"Opera House, Mumbai",Mumbai,94%,(33 votes),₹ 500 fee
Dr. Rinoy Sreedharan,Infertility Specialist,"MBBS, MD - Obstetrics & Gynaecology",15 Years Experience Overall  (9 years as specialist),"Bhandup, Mumbai",Mumbai,94%,(33 votes),₹ 500 fee
Dr. Sushil Shinde,Infertility Specialist,MS - Obstetrics & Gynaecology,13 Years Experience Overall  (12 years as specialist),"Vileparle West, Mumbai",Mumbai,94%,(33 votes),₹ 1500 fee
Dr. Prashansa Raut-Dalvi,Infertility Specialist,"MBBS, DGO, DNB - Obstetrics & Gynecology",11 Years Experience Overall  (8 years as specialist),"Goregaon East, Mumbai",Mumbai,94%,(33 votes),₹ 800 fee
Dr. Hrishikesh Pai,Infertility Specialist,"MBBS, MD - Obstetrics & Gynaecology",40 Years Experience Overall  (37 years as specialist),"Bandra West, Mumbai",Mumbai,100%,(52 votes),₹ 2000 fee
