Name,Speciality,Degree,Year_of_experience,Location,City,dp_score,npv,consultation_fee
Dr. Janhavi Rankhambe   (Physiotherapist),Physiotherapist,BSc - Physiotherapy,25 Years Experience Overall,"Powai, Mumbai",Mumbai,96%,(339 votes),₹ 530 fee
Ms. Vidya Rao Karane,Physiotherapist,BSc - Physiotherapy,13 Years Experience Overall,"Powai, Mumbai",Mumbai,96%,(339 votes),₹ 530 fee
Dr. Claries Swamy   (Physiotherapist),Physiotherapist,"MPTh/MPT - Orthopedic Physiotherapy, BPTh/BPT",16 Years Experience Overall  (12 years as specialist),"Bandra West, Mumbai",Mumbai,96%,(339 votes),₹ 1000 fee
Dr. Larita Pais   (Physiotherapist),Physiotherapist,"BPTh/BPT, Masters of Physiotheraphy",11 Years Experience Overall,"Powai, Mumbai",Mumbai,98%,(132 votes),₹ 1000 fee
Dr. Rukhsar Ansari   (Physiotherapist),Physiotherapist,BPTh/BPT,8 Years Experience Overall,"Powai, Mumbai",Mumbai,98%,(132 votes),₹ 0 fee
Dr. Eeenal Jain   (Physiotherapist),Physiotherapist,BPTh/BPT,4 Years Experience Overall,"Andheri East, Mumbai",Mumbai,98%,(132 votes),₹ 500 fee
Dr. Greeshma Shenoy   (Physiotherapist),Physiotherapist,BPTh/BPT,15 Years Experience Overall,"Powai, Mumbai",Mumbai,98%,(132 votes),₹ 800 fee
Dr. Roli Dave   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Sports Physiotherapy",25 Years Experience Overall,"Powai, Mumbai",Mumbai,98%,(132 votes),₹ 530 fee
Dr. Mugdha Deshpande   (Physiotherapist),Physiotherapist,BPTh/BPT,20 Years Experience Overall  (18 years as specialist),"Powai, Mumbai",Mumbai,96%,(23 votes),₹ 500 fee
Dr. Sarika Jambhulkar   (Physiotherapist),Physiotherapist,MPTh/MPT - Musculoskeletal Sciences,12 Years Experience Overall  (11 years as specialist),"Andheri West, Mumbai",Mumbai,97%,(386 votes),₹ 1500 fee
Dr. Akshina Gupta   (Physiotherapist),Physiotherapist,BPTh/BPT,9 Years Experience Overall,"Khar West, Mumbai",Mumbai,100%,(20 votes),₹ 1500 fee
Dr. Rameet Kaur   (Physiotherapist),Physiotherapist,BPTh/BPT,19 Years Experience Overall,"Powai, Mumbai",Mumbai,100%,(20 votes),₹ 800 fee
Dr. Swanand Satish Kulkarni   (Physiotherapist),Physiotherapist,BPTh/BPT,13 Years Experience Overall,"Powai, Mumbai",Mumbai,100%,(20 votes),₹ 800 fee
Dr. Jharna Damania   (Physiotherapist),Physiotherapist,BPTh/BPT,6 Years Experience Overall,"Vileparle East, Mumbai",Mumbai,100%,(20 votes),₹ 1200 fee
Dr. Bijal Patel   (Physiotherapist),Physiotherapist,BPTh/BPT,15 Years Experience Overall,"Oshiwara, Mumbai",Mumbai,100%,(20 votes),₹ 350 fee
Dr. Niddhi Sanghvi   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Musculoskeletal Physiotherapy",15 Years Experience Overall,"Churchgate, Mumbai",Mumbai,100%,(20 votes),₹ 0 fee
Dr. Sejal Mistry   (Physiotherapist),Physiotherapist,"BPTh/BPT, MPTh/MPT - Musculoskeletal Physiotherapy",9 Years Experience Overall,"Linking Road, Mumbai",Mumbai,100%,(20 votes),₹ 0 fee
Dr. Shweta Doctor   (Physiotherapist),Physiotherapist,BPTh/BPT,23 Years Experience Overall,"Hajiali, Mumbai",Mumbai,99%,(149 votes),₹ 1200 fee
Dr. Garima Anandani   (Physiotherapist),Physiotherapist,BSc. (Hons.) - Physical Therapy,23 Years Experience Overall,"Ghatkopar East, Mumbai",Mumbai,99%,(149 votes),₹ 0 fee
Dr. Jagruti Parghi   (Physiotherapist),Physiotherapist,BPTh/BPT,7 Years Experience Overall,"Cuffe Parade, Mumbai",Mumbai,88%,(16 votes),₹ 350 fee
Dr. Thejas Thomas   (Physiotherapist),Physiotherapist,BPTh/BPT,13 Years Experience Overall,"Cuffe Parade, Mumbai",Mumbai,88%,(16 votes),₹ 350 fee
Dr. Prachi Satra   (Physiotherapist),Physiotherapist,BPTh/BPT,5 Years Experience Overall,"Vileparle East, Mumbai",Mumbai,88%,(16 votes),₹ 1200 fee
Dr. Mansi Yadav   (Physiotherapist),Physiotherapist,BPTh/BPT,3 Years Experience Overall,"Tardeo, Mumbai",Mumbai,88%,(16 votes),₹ 800 fee
Dr. Barkha Jasani   (Physiotherapist),Physiotherapist,BPTh/BPT,7 Years Experience Overall,"Borivali, Mumbai",Mumbai,88%,(16 votes),₹ 0 fee
Dr. Kamakshi Ghaie   (Physiotherapist),Physiotherapist,BPTh/BPT,4 Years Experience Overall,"Andheri, Mumbai",Mumbai,88%,(16 votes),₹ 500 fee
